,climate,Code,daytime,Tmax,Tmin,Rhmean,u2,GAMA,Rn,G,es
21236,BWh,40839,9/1/2010,32.99,13.51,14.9,1.02,0.06,4.46,-0.37,3.29
21237,BWh,40839,10/1/2010,30.47,11.43,19.9,0.77,0.06,-0.31,-0.89,2.86
21238,BWh,40839,11/1/2010,20.41,0.57,25.3,0.5,0.06,-4.39,-0.96,1.52
21239,BWh,40839,12/1/2010,17.74,-3.26,26.1,0.5,0.06,-6.11,-0.26,1.26
21240,BWh,40839,1/1/2011,14.24,-0.63,48.2,1.29,0.06,-3.12,0.14,1.1
21241,BWh,40839,2/1/2011,15.96,2.47,54.0,2.13,0.06,0.04,0.44,1.27
21242,BWh,40839,3/1/2011,20.94,5.24,31.4,1.65,0.06,3.78,0.77,1.68
21243,BWh,40839,4/1/2011,28.85,11.69,21.0,2.17,0.06,7.72,0.93,2.67
21244,BWh,40839,5/1/2011,34.88,17.79,17.6,1.71,0.06,10.94,0.7,3.81
21245,BWh,40839,6/1/2011,39.43,21.07,13.6,1.35,0.06,12.09,0.21,4.83
21246,BWh,40839,7/1/2011,38.2,20.58,11.8,1.8,0.06,11.23,-0.04,4.56
21247,BWh,40839,8/1/2011,38.37,21.05,14.3,1.37,0.06,8.67,-0.35,4.63
21248,BWh,40839,9/1/2011,34.27,14.44,15.0,0.95,0.06,4.47,-0.73,3.52
21249,BWh,40839,10/1/2011,28.74,9.79,23.9,0.88,0.06,-0.01,-0.85,2.58
21250,BWh,40839,11/1/2011,19.91,4.6,50.9,1.41,0.06,-2.13,-0.95,1.59
21251,BWh,40839,12/1/2011,14.84,-3.37,40.9,0.53,0.06,-5.57,-0.36,1.08
21252,BWh,40839,1/1/2012,15.72,-1.63,49.7,1.55,0.06,-3.75,0.11,1.16
21253,BWh,40839,2/1/2012,14.43,0.27,48.6,2.12,0.06,0.01,0.44,1.13
21254,BWh,40839,3/1/2012,21.26,5.46,27.7,2.76,0.06,3.65,0.78,1.71
21255,BWh,40839,4/1/2012,26.47,10.63,32.2,1.2,0.06,7.81,0.81,2.37
21256,BWh,40839,5/1/2012,33.37,16.65,20.3,2.01,0.06,10.52,0.58,3.52
21257,BWh,40839,6/1/2012,35.59,18.15,17.3,1.44,0.06,12.53,0.33,3.95
21258,BWh,40839,7/1/2012,38.43,21.02,13.5,1.56,0.06,11.71,-0.0,4.64
21259,BWh,40839,8/1/2012,36.21,17.52,14.1,1.7,0.06,9.05,-0.38,4.01
21260,BWh,40839,9/1/2012,33.4,15.18,15.6,1.09,0.06,4.48,-0.58,3.44
21261,BWh,40839,10/1/2012,27.37,9.92,23.8,0.73,0.06,0.04,-0.8,2.43
21262,BWh,40839,11/1/2012,20.15,5.66,44.2,0.56,0.06,-2.26,-0.74,1.64
21263,BWh,40839,12/1/2012,14.85,1.18,64.7,0.97,0.06,-3.72,-0.3,1.18
21264,BWh,40839,1/1/2013,16.08,1.23,42.6,1.37,0.06,-3.69,0.18,1.25
21265,BWh,40839,2/1/2013,18.86,2.23,41.4,1.52,0.06,-0.44,0.5,1.45
21266,BWh,40839,3/1/2013,23.52,8.16,36.5,2.02,0.06,4.02,0.54,1.99
21267,BWh,40839,4/1/2013,25.82,10.58,27.4,2.07,0.06,7.83,0.53,2.3
21268,BWh,40839,5/1/2013,31.54,15.16,17.8,1.63,0.06,10.97,0.8,3.18
21269,BWh,40839,6/1/2013,38.73,20.62,12.7,1.22,0.06,12.29,0.53,4.66
21270,BWh,40839,7/1/2013,40.57,21.28,12.9,1.04,0.06,11.64,-0.06,5.07
21271,BWh,40839,8/1/2013,37.85,19.92,15.3,0.84,0.06,8.85,-0.35,4.45
21272,BWh,40839,9/1/2013,35.67,16.13,12.4,0.52,0.06,4.13,-0.64,3.83
21273,BWh,40839,10/1/2013,28.69,10.85,20.2,0.56,0.06,-0.33,-0.91,2.62
21274,BWh,40839,11/1/2013,20.57,5.22,42.2,0.53,0.06,-2.53,-0.82,1.65
21275,BWh,40839,12/1/2013,15.79,0.21,30.7,1.21,0.06,-5.77,-0.5,1.21
21276,BWh,40839,1/1/2014,12.01,-0.41,56.7,0.71,0.06,-2.83,-0.15,1.0
21277,BWh,40839,2/1/2014,12.85,-1.12,37.6,1.13,0.06,-0.51,0.6,1.02
21278,BWh,40839,3/1/2014,21.59,7.14,32.5,1.7,0.06,3.78,1.0,1.8
21279,BWh,40839,4/1/2014,28.23,12.12,24.4,1.91,0.06,7.77,0.64,2.62
21280,BWh,40839,5/1/2014,31.73,15.28,19.9,1.61,0.06,10.99,0.57,3.21
21281,BWh,40839,6/1/2014,37.81,18.82,13.5,1.24,0.06,12.39,0.44,4.37
21282,BWh,40839,7/1/2014,39.23,20.43,11.2,1.47,0.06,11.39,-0.03,4.74
21283,BWh,40839,8/1/2014,37.48,18.35,11.2,1.49,0.06,8.59,-0.28,4.28
21284,BWh,40839,9/1/2014,35.79,15.93,12.7,0.7,0.06,4.17,-0.58,3.84
21285,BWh,40839,10/1/2014,28.45,10.74,23.6,0.76,0.06,0.01,-1.05,2.59
21286,BWh,40839,11/1/2014,19.19,2.6,45.9,0.9,0.06,-2.81,-0.82,1.48
21287,BWh,40839,12/1/2014,16.9,-1.21,44.3,0.5,0.06,-4.96,-0.07,1.24
21288,BWh,40839,1/1/2015,16.91,2.75,34.7,1.62,0.06,-3.9,0.27,1.34
21289,BWh,40839,2/1/2015,18.09,5.42,38.0,2.53,0.06,-0.18,0.24,1.49
21290,BWh,40839,3/1/2015,20.37,6.23,38.9,1.86,0.06,3.92,0.68,1.67
21291,BWh,40839,4/1/2015,29.39,13.51,20.1,1.47,0.06,7.51,0.83,2.82
21292,BWh,40839,5/1/2015,33.32,17.04,18.9,1.19,0.06,10.74,0.57,3.53
21293,BWh,40839,6/1/2015,38.88,20.43,10.6,1.35,0.06,11.97,0.25,4.68
21294,BWh,40839,7/1/2015,37.22,20.32,13.5,1.68,0.06,11.26,-0.17,4.37
21295,BWh,40839,8/1/2015,36.74,17.61,12.8,1.64,0.06,8.82,-0.39,4.1
21296,BWh,40839,9/1/2015,31.94,14.33,16.0,1.37,0.06,4.5,-0.42,3.19
21297,BWh,40839,10/1/2015,30.03,12.41,25.0,0.77,0.06,0.17,-0.76,2.85
21298,BWh,40839,11/1/2015,20.35,4.19,41.2,0.98,0.06,-3.16,-0.97,1.61
21299,BWh,40839,12/1/2015,14.68,0.06,51.5,1.2,0.06,-4.35,-0.2,1.14
21300,BWh,40839,1/1/2016,17.48,1.32,34.0,1.64,0.06,-4.41,0.22,1.34
21301,BWh,40839,2/1/2016,19.55,1.54,23.5,1.26,0.06,-1.35,0.45,1.48
21302,BWh,40839,3/1/2016,23.06,8.65,32.8,2.39,0.06,3.82,0.55,1.97
21303,BWh,40839,4/1/2016,26.69,10.25,26.9,1.79,0.06,8.09,0.7,2.38
21304,BWh,40839,5/1/2016,34.56,17.15,19.4,1.17,0.06,11.1,0.62,3.72
21305,BWh,40839,6/1/2016,36.58,18.15,13.4,1.62,0.06,12.54,0.38,4.11
21306,BWh,40839,7/1/2016,40.08,22.52,13.9,1.76,0.06,11.55,-0.11,5.07
21307,BWh,40839,8/1/2016,34.94,16.74,12.1,1.77,0.06,8.71,-0.31,3.76
21308,BWh,40839,9/1/2016,36.5,17.32,14.9,0.73,0.06,4.41,-0.45,4.04
21309,BWh,40839,10/1/2016,28.68,10.08,18.4,0.5,0.06,-0.44,-1.07,2.58
21310,BWh,40839,11/1/2016,19.68,3.7,23.6,0.8,0.06,-3.29,-0.47,1.55
21311,BWh,40839,12/1/2016,20.94,4.46,35.2,1.63,0.06,-5.21,-0.44,1.66
22848,BWh,40854,1/1/2001,16.22,4.27,62.7,0.82,0.06,-4.84,0.29,1.34
22849,BWh,40854,2/1/2001,19.91,7.46,52.1,1.12,0.06,-1.18,0.66,1.68
22850,BWh,40854,3/1/2001,25.88,13.47,51.8,1.36,0.06,3.78,0.93,2.44
22851,BWh,40854,4/1/2001,33.39,20.57,38.5,2.0,0.06,8.24,0.88,3.78
22852,BWh,40854,5/1/2001,38.7,25.74,26.9,1.91,0.06,11.11,0.47,5.1
22853,BWh,40854,6/1/2001,39.7,27.79,25.4,1.96,0.06,12.13,0.22,5.5
22854,BWh,40854,7/1/2001,40.95,29.77,26.5,1.74,0.06,11.81,-0.09,5.97
22855,BWh,40854,8/1/2001,38.5,26.48,28.2,1.79,0.06,9.38,-0.34,5.13
22856,BWh,40854,9/1/2001,36.35,24.52,27.2,1.62,0.06,4.65,-0.48,4.57
22857,BWh,40854,10/1/2001,32.32,18.95,38.6,1.45,0.06,0.12,-0.82,3.52
22858,BWh,40854,11/1/2001,24.65,12.83,45.5,1.07,0.06,-4.14,-0.65,2.29
22859,BWh,40854,12/1/2001,22.01,10.56,68.5,0.64,0.06,-4.87,-0.47,1.96
22860,BWh,40854,1/1/2002,17.53,6.57,62.7,1.11,0.06,-4.34,-0.07,1.49
22861,BWh,40854,2/1/2002,21.29,9.41,59.6,1.37,0.06,-0.68,0.57,1.86
22862,BWh,40854,3/1/2002,26.58,13.89,45.4,1.53,0.06,3.57,0.67,2.53
22863,BWh,40854,4/1/2002,31.02,18.89,54.4,1.65,0.06,8.6,0.76,3.34
22864,BWh,40854,5/1/2002,37.55,24.7,41.6,1.75,0.06,12.32,0.65,4.79
22865,BWh,40854,6/1/2002,40.23,28.18,27.9,1.81,0.06,12.73,0.22,5.65
22866,BWh,40854,7/1/2002,39.55,29.06,26.6,1.71,0.06,11.89,-0.03,5.61
22867,BWh,40854,8/1/2002,40.04,27.64,25.9,1.85,0.06,9.14,-0.29,5.55
22868,BWh,40854,9/1/2002,36.8,23.47,25.6,1.8,0.06,4.57,-0.55,4.55
22869,BWh,40854,10/1/2002,32.73,19.36,37.8,1.79,0.06,0.18,-0.9,3.6
22870,BWh,40854,11/1/2002,22.92,11.63,50.0,0.8,0.06,-3.82,-0.98,2.08
22871,BWh,40854,12/1/2002,17.69,6.37,64.1,0.96,0.06,-5.19,-0.33,1.49
22872,BWh,40854,1/1/2003,18.1,7.1,57.5,2.18,0.06,-4.0,0.32,1.54
22873,BWh,40854,2/1/2003,22.3,11.02,56.2,2.57,0.06,-0.66,0.43,2.0
22874,BWh,40854,3/1/2003,24.92,12.52,51.0,2.46,0.06,3.64,0.62,2.3
22875,BWh,40854,4/1/2003,31.81,19.25,47.8,2.52,0.06,8.25,0.61,3.47
22876,BWh,40854,5/1/2003,33.53,21.25,33.4,2.42,0.06,10.96,0.59,3.85
22877,BWh,40854,6/1/2003,40.32,27.59,27.3,2.24,0.06,12.65,0.59,5.6
22878,BWh,40854,7/1/2003,41.81,29.75,29.3,2.78,0.06,12.28,-0.08,6.15
22879,BWh,40854,8/1/2003,38.52,27.02,27.5,2.67,0.06,9.27,-0.43,5.19
22880,BWh,40854,9/1/2003,35.57,23.77,26.8,2.57,0.06,4.6,-0.49,4.37
22881,BWh,40854,10/1/2003,31.94,19.48,26.4,2.52,0.06,-0.76,-0.92,3.5
22882,BWh,40854,11/1/2003,22.36,10.69,44.2,2.08,0.06,-4.19,-0.95,1.99
22883,BWh,40854,12/1/2003,17.64,6.64,62.2,1.92,0.06,-5.05,-0.2,1.5
22884,BWh,40854,1/1/2004,19.0,8.32,69.4,2.0,0.06,-3.24,0.31,1.65
22885,BWh,40854,2/1/2004,23.21,9.99,50.9,2.1,0.06,-1.17,0.54,2.04
22886,BWh,40854,3/1/2004,28.15,14.57,56.0,2.68,0.06,4.15,0.55,2.74
22887,BWh,40854,4/1/2004,30.54,18.41,51.5,2.78,0.06,8.41,0.61,3.25
22888,BWh,40854,5/1/2004,36.55,23.68,28.9,2.73,0.06,11.2,0.65,4.53
22889,BWh,40854,6/1/2004,39.91,27.73,19.9,2.21,0.06,11.83,0.22,5.53
22890,BWh,40854,7/1/2004,39.04,27.44,27.0,2.11,0.06,11.98,-0.03,5.33
22891,BWh,40854,8/1/2004,39.69,27.03,21.3,1.9,0.06,8.85,-0.29,5.41
22892,BWh,40854,9/1/2004,35.17,23.05,22.2,1.91,0.06,4.15,-0.69,4.25
22893,BWh,40854,10/1/2004,29.71,17.43,37.8,1.67,0.06,-0.01,-0.62,3.08
22894,BWh,40854,11/1/2004,26.5,14.13,49.5,1.66,0.06,-3.56,-0.82,2.54
22895,BWh,40854,12/1/2004,17.23,6.62,71.4,1.37,0.06,-4.4,-0.63,1.47
22896,BWh,40854,1/1/2005,16.7,5.83,68.1,1.5,0.06,-3.99,0.02,1.41
22897,BWh,40854,2/1/2005,17.39,6.97,62.0,1.68,0.06,-0.61,0.62,1.49
22898,BWh,40854,3/1/2005,25.98,14.36,59.9,1.77,0.06,4.01,0.93,2.5
22899,BWh,40854,4/1/2005,31.83,19.08,45.5,1.96,0.06,8.34,0.57,3.46
22900,BWh,40854,5/1/2005,34.32,22.4,38.1,2.12,0.06,10.73,0.61,4.06
22901,BWh,40854,6/1/2005,40.74,27.47,31.9,2.26,0.06,13.47,0.51,5.67
22902,BWh,40854,7/1/2005,41.8,29.36,25.8,2.35,0.06,12.27,-0.02,6.1
22903,BWh,40854,8/1/2005,40.05,27.57,27.9,2.35,0.06,9.55,-0.27,5.54
22904,BWh,40854,9/1/2005,38.43,24.97,27.7,2.06,0.06,4.86,-0.5,4.97
22905,BWh,40854,10/1/2005,32.66,20.64,34.6,1.95,0.06,-0.17,-0.96,3.68
22906,BWh,40854,11/1/2005,23.53,12.39,55.3,1.52,0.06,-3.62,-0.81,2.17
22907,BWh,40854,12/1/2005,20.78,9.29,54.6,1.63,0.06,-5.95,-0.55,1.81
22908,BWh,40854,1/1/2006,15.35,4.75,63.8,1.45,0.06,-4.37,0.18,1.3
22909,BWh,40854,2/1/2006,23.44,11.89,61.0,1.64,0.06,-0.23,0.75,2.14
22910,BWh,40854,3/1/2006,26.88,14.57,57.8,1.84,0.06,4.03,0.56,2.6
22911,BWh,40854,4/1/2006,31.94,19.26,42.4,1.86,0.06,7.95,0.86,3.49
22912,BWh,40854,5/1/2006,39.1,26.8,31.7,2.13,0.06,11.46,0.5,5.28
22913,BWh,40854,6/1/2006,39.47,26.03,22.9,2.23,0.06,12.7,0.2,5.27
22914,BWh,40854,7/1/2006,41.9,29.68,22.9,2.37,0.06,11.96,0.01,6.16
22915,BWh,40854,8/1/2006,39.22,26.54,19.3,2.55,0.06,8.47,-0.42,5.27
22916,BWh,40854,9/1/2006,36.33,23.39,27.3,2.03,0.06,4.65,-0.35,4.46
22917,BWh,40854,10/1/2006,34.06,21.59,40.3,1.71,0.06,0.53,-0.78,3.96
22918,BWh,40854,11/1/2006,23.98,13.33,60.4,1.57,0.06,-2.85,-1.27,2.26
22919,BWh,40854,12/1/2006,15.0,4.42,70.3,1.14,0.06,-5.15,-0.62,1.27
22920,BWh,40854,1/1/2007,16.06,3.53,63.8,1.39,0.06,-4.73,0.41,1.31
22921,BWh,40854,2/1/2007,21.16,10.06,63.9,1.84,0.06,-0.53,0.61,1.87
22922,BWh,40854,3/1/2007,24.25,12.81,63.4,1.75,0.06,3.99,0.82,2.26
22923,BWh,40854,4/1/2007,33.83,20.76,52.7,1.72,0.06,8.73,0.81,3.86
22924,BWh,40854,5/1/2007,36.22,24.01,33.1,2.06,0.06,11.34,0.5,4.5
22925,BWh,40854,6/1/2007,40.63,28.31,30.9,1.86,0.06,12.0,0.35,5.74
22926,BWh,40854,7/1/2007,41.37,28.83,26.0,2.24,0.06,12.12,-0.13,5.95
22927,BWh,40854,8/1/2007,39.05,26.28,22.0,2.42,0.06,8.86,-0.46,5.22
22928,BWh,40854,9/1/2007,35.16,21.95,27.2,2.28,0.06,4.6,-0.69,4.16
22929,BWh,40854,10/1/2007,28.74,16.77,32.8,2.17,0.06,-0.54,-0.54,2.93
22930,BWh,40854,11/1/2007,27.27,14.36,42.5,1.73,0.06,-4.1,-0.74,2.63
22931,BWh,40854,12/1/2007,18.29,6.09,61.9,1.63,0.06,-5.83,-1.13,1.52
22932,BWh,40854,1/1/2008,9.7,-0.26,68.3,1.43,0.06,-3.11,0.03,0.9
22933,BWh,40854,2/1/2008,19.28,6.07,59.6,1.97,0.06,-0.95,1.27,1.59
22934,BWh,40854,3/1/2008,29.9,15.78,37.7,1.92,0.06,3.38,0.95,3.01
22935,BWh,40854,4/1/2008,32.74,19.78,36.7,2.07,0.06,7.73,0.66,3.63
22936,BWh,40854,5/1/2008,38.83,25.65,31.3,2.05,0.06,11.11,0.76,5.11
22937,BWh,40854,6/1/2008,43.37,30.84,32.1,2.15,0.06,12.71,0.28,6.63
22938,BWh,40854,7/1/2008,42.76,29.75,29.3,2.21,0.06,12.08,-0.3,6.36
22939,BWh,40854,8/1/2008,38.79,26.71,24.7,2.48,0.06,8.79,-0.37,5.21
22940,BWh,40854,9/1/2008,37.21,24.79,23.5,2.21,0.06,4.29,-0.41,4.74
22941,BWh,40854,10/1/2008,33.28,20.45,38.9,1.84,0.06,0.26,-1.01,3.76
22942,BWh,40854,11/1/2008,22.46,10.79,43.9,1.73,0.06,-4.02,-1.02,2.01
22943,BWh,40854,12/1/2008,17.65,6.94,60.9,1.55,0.06,-5.21,-0.36,1.51
22944,BWh,40854,1/1/2009,17.27,5.81,67.3,1.66,0.06,-4.41,0.3,1.45
22945,BWh,40854,2/1/2009,22.48,10.69,60.4,1.91,0.06,-0.41,0.72,2.0
22946,BWh,40854,3/1/2009,28.01,15.56,51.7,2.08,0.06,3.85,0.43,2.78
22947,BWh,40854,4/1/2009,28.75,16.82,63.8,2.11,0.06,8.0,0.65,2.93
22948,BWh,40854,5/1/2009,37.59,24.58,46.3,2.14,0.06,12.3,0.59,4.79
22949,BWh,40854,6/1/2009,37.12,25.33,41.2,2.48,0.06,12.89,0.29,4.78
22950,BWh,40854,7/1/2009,41.55,28.78,29.3,2.46,0.06,12.56,0.37,5.98
22951,BWh,40854,8/1/2009,42.7,30.21,28.1,2.21,0.06,9.25,-0.24,6.4
22952,BWh,40854,9/1/2009,37.48,25.86,35.2,2.03,0.06,5.42,-0.88,4.89
22953,BWh,40854,10/1/2009,29.88,18.02,32.3,1.94,0.06,-0.3,-0.94,3.14
22954,BWh,40854,11/1/2009,23.85,12.63,54.0,1.84,0.06,-3.66,-0.76,2.21
22955,BWh,40854,12/1/2009,17.88,8.21,67.7,1.4,0.06,-5.07,-0.24,1.57
22956,BWh,40854,1/1/2010,20.68,8.97,60.9,1.78,0.06,-4.57,0.24,1.79
22957,BWh,40854,2/1/2010,22.29,10.61,60.9,1.94,0.06,-0.6,0.58,1.99
22958,BWh,40854,3/1/2010,29.61,16.65,58.8,2.0,0.06,4.44,0.72,3.02
22959,BWh,40854,4/1/2010,32.73,20.71,50.8,2.1,0.06,8.56,0.55,3.7
22960,BWh,40854,5/1/2010,36.99,24.84,43.8,2.21,0.06,11.82,0.51,4.71
22961,BWh,40854,6/1/2010,39.95,27.95,25.8,2.33,0.06,13.04,0.31,5.56
22962,BWh,40854,7/1/2010,41.25,29.37,23.8,2.26,0.06,12.41,-0.16,5.99
22963,BWh,40854,8/1/2010,37.5,25.86,19.0,2.46,0.06,8.46,-0.5,4.89
22964,BWh,40854,9/1/2010,34.29,22.03,22.7,2.39,0.06,4.16,-0.33,4.03
22965,BWh,40854,10/1/2010,33.23,20.72,34.8,2.09,0.06,0.04,-0.78,3.77
22966,BWh,40854,11/1/2010,22.99,10.91,39.6,1.88,0.06,-4.95,-0.97,2.06
22967,BWh,40854,12/1/2010,19.45,6.82,45.2,1.68,0.06,-7.14,-0.39,1.63
22968,BWh,40854,1/1/2011,17.32,5.44,58.9,1.3,0.06,-4.26,0.02,1.44
22969,BWh,40854,2/1/2011,18.99,7.99,68.6,1.58,0.06,-0.48,0.52,1.63
22970,BWh,40854,3/1/2011,24.65,13.11,51.5,1.62,0.06,3.72,0.88,2.31
22971,BWh,40854,4/1/2011,32.38,19.74,34.4,2.1,0.06,7.43,0.92,3.58
22972,BWh,40854,5/1/2011,38.54,25.65,33.4,2.09,0.06,11.39,0.66,5.06
22973,BWh,40854,6/1/2011,41.84,29.08,24.9,2.16,0.06,12.58,0.11,6.08
22974,BWh,40854,7/1/2011,39.45,27.85,19.6,2.62,0.06,11.62,-0.07,5.45
22975,BWh,40854,8/1/2011,39.99,28.99,20.8,2.47,0.06,8.42,-0.28,5.69
22976,BWh,40854,9/1/2011,35.9,23.43,26.1,2.09,0.06,4.5,-0.66,4.4
22977,BWh,40854,10/1/2011,31.43,18.79,38.8,1.86,0.06,0.22,-0.84,3.39
22978,BWh,40854,11/1/2011,23.71,11.61,65.4,1.29,0.06,-3.1,-1.03,2.15
22979,BWh,40854,12/1/2011,16.79,4.1,55.0,1.4,0.06,-6.93,-0.41,1.37
22980,BWh,40854,1/1/2012,17.95,5.66,63.3,1.57,0.06,-4.28,0.09,1.49
22981,BWh,40854,2/1/2012,17.37,6.0,58.1,1.78,0.06,-0.69,0.47,1.46
22982,BWh,40854,3/1/2012,24.66,12.47,41.6,1.9,0.06,3.25,0.87,2.28
22983,BWh,40854,4/1/2012,29.97,18.3,42.2,2.01,0.06,7.71,0.84,3.17
22984,BWh,40854,5/1/2012,36.72,24.39,36.8,2.08,0.06,11.08,0.52,4.62
22985,BWh,40854,6/1/2012,37.29,25.88,24.5,2.26,0.06,12.48,0.28,4.86
22986,BWh,40854,7/1/2012,40.13,28.9,19.9,2.31,0.06,11.63,0.03,5.71
22987,BWh,40854,8/1/2012,38.14,26.0,19.1,2.42,0.06,8.54,-0.36,5.02
22988,BWh,40854,9/1/2012,35.32,23.49,24.6,2.15,0.06,4.31,-0.56,4.31
22989,BWh,40854,10/1/2012,30.06,17.97,33.7,1.84,0.06,-0.08,-0.8,3.16
22990,BWh,40854,11/1/2012,23.47,12.42,58.0,1.39,0.06,-2.91,-0.8,2.17
22991,BWh,40854,12/1/2012,18.37,6.68,64.9,1.33,0.06,-5.46,-0.36,1.55
22992,BWh,40854,1/1/2013,18.72,6.76,56.5,1.71,0.06,-4.37,0.21,1.57
22993,BWh,40854,2/1/2013,21.34,9.79,62.2,1.84,0.06,-0.52,0.56,1.88
22994,BWh,40854,3/1/2013,27.06,14.52,53.2,1.92,0.06,3.87,0.59,2.62
22995,BWh,40854,4/1/2013,29.39,18.53,42.5,1.86,0.06,7.63,0.64,3.12
22996,BWh,40854,5/1/2013,36.06,23.94,27.0,1.97,0.06,11.38,0.81,4.47
22997,BWh,40854,6/1/2013,41.74,29.37,21.9,2.11,0.06,12.96,0.39,6.09
22998,BWh,40854,7/1/2013,41.78,29.47,23.4,2.31,0.06,12.46,-0.17,6.11
22999,BWh,40854,8/1/2013,38.79,27.41,26.7,2.17,0.06,9.07,-0.27,5.28
23000,BWh,40854,9/1/2013,38.23,25.37,24.8,2.07,0.06,4.54,-0.5,4.98
23001,BWh,40854,10/1/2013,31.83,19.97,38.1,1.64,0.06,0.2,-0.98,3.52
23002,BWh,40854,11/1/2013,23.44,12.24,58.7,1.31,0.06,-3.05,-0.93,2.16
23003,BWh,40854,12/1/2013,18.19,6.91,59.0,1.52,0.06,-6.25,-0.55,1.54
23004,BWh,40854,1/1/2014,15.33,4.77,55.5,1.35,0.06,-4.06,-0.18,1.3
23005,BWh,40854,2/1/2014,15.22,4.69,49.4,1.53,0.06,-1.06,0.61,1.29
23006,BWh,40854,3/1/2014,24.41,13.03,50.6,1.85,0.06,3.58,1.1,2.28
23007,BWh,40854,4/1/2014,31.86,19.41,48.7,2.0,0.06,8.28,0.77,3.49
23008,BWh,40854,5/1/2014,35.61,23.85,28.5,2.23,0.06,11.03,0.64,4.39
23009,BWh,40854,6/1/2014,40.72,28.7,20.2,2.2,0.06,12.67,0.4,5.8
23010,BWh,40854,7/1/2014,41.43,29.49,17.3,2.36,0.06,11.43,-0.08,6.04
23011,BWh,40854,8/1/2014,39.58,27.65,17.6,2.31,0.06,8.54,-0.22,5.46
23012,BWh,40854,9/1/2014,38.65,26.09,21.7,2.18,0.06,4.24,-0.52,5.12
23013,BWh,40854,10/1/2014,31.72,20.6,37.5,1.67,0.06,0.23,-1.06,3.55
23014,BWh,40854,11/1/2014,22.88,11.65,60.7,1.59,0.06,-3.39,-0.94,2.08
23015,BWh,40854,12/1/2014,18.68,6.89,52.5,1.44,0.06,-6.62,-0.16,1.57
23016,BWh,40854,1/1/2015,21.09,8.94,60.4,1.72,0.06,-4.43,0.34,1.82
23017,BWh,40854,2/1/2015,23.36,12.02,62.2,2.03,0.06,-0.35,0.22,2.14
23018,BWh,40854,3/1/2015,23.75,12.56,61.1,1.84,0.06,3.8,0.71,2.2
23019,BWh,40854,4/1/2015,33.72,21.84,42.3,1.87,0.06,8.31,0.92,3.93
23020,BWh,40854,5/1/2015,37.69,25.03,32.4,2.14,0.06,11.61,0.5,4.85
23021,BWh,40854,6/1/2015,41.04,28.75,16.9,2.25,0.06,12.43,0.27,5.87
23022,BWh,40854,7/1/2015,40.32,29.98,20.5,2.4,0.06,11.66,-0.09,5.87
23023,BWh,40854,8/1/2015,39.52,27.64,19.7,2.46,0.06,8.65,-0.44,5.45
23024,BWh,40854,9/1/2015,34.68,23.08,25.2,2.18,0.06,4.38,-0.43,4.18
23025,BWh,40854,10/1/2015,33.31,21.59,44.2,1.85,0.06,0.8,-0.75,3.85
23026,BWh,40854,11/1/2015,23.73,12.71,63.9,1.51,0.06,-3.19,-1.06,2.2
23027,BWh,40854,12/1/2015,17.6,6.98,60.5,1.27,0.06,-5.49,-0.21,1.51
23028,BWh,40854,1/1/2016,20.93,9.55,52.5,1.54,0.06,-5.16,0.28,1.83
23029,BWh,40854,2/1/2016,22.25,10.46,44.3,1.77,0.06,-1.37,0.44,1.98
23030,BWh,40854,3/1/2016,27.16,15.86,59.7,1.97,0.06,4.01,0.59,2.7
23031,BWh,40854,4/1/2016,30.84,18.85,54.2,2.01,0.06,8.39,0.78,3.32
23032,BWh,40854,5/1/2016,38.83,26.35,38.6,2.04,0.06,11.61,0.64,5.18
23033,BWh,40854,6/1/2016,40.07,27.87,26.5,2.28,0.06,13.19,0.28,5.58
23034,BWh,40854,7/1/2016,42.39,30.93,24.7,2.25,0.06,11.75,-0.15,6.42
23035,BWh,40854,8/1/2016,37.53,26.02,18.6,2.57,0.06,8.58,-0.23,4.91
23036,BWh,40854,9/1/2016,39.64,27.2,28.5,1.99,0.06,4.92,-0.4,5.42
23037,BWh,40854,10/1/2016,31.71,20.39,33.5,1.84,0.06,-0.09,-1.14,3.54
23038,BWh,40854,11/1/2016,22.54,11.73,44.7,1.63,0.06,-4.13,-0.61,2.06
23039,BWh,40854,12/1/2016,23.78,10.79,51.4,1.6,0.06,-5.89,-0.78,2.12
23040,BWh,40856,1/1/2001,15.05,-3.12,50.3,1.97,0.06,-7.65,-0.55,1.1
23041,BWh,40856,2/1/2001,17.53,1.36,41.5,2.98,0.06,-2.51,0.64,1.34
23042,BWh,40856,3/1/2001,23.45,6.86,37.7,2.94,0.06,2.54,0.9,1.94
23043,BWh,40856,4/1/2001,31.0,13.7,21.4,2.03,0.06,6.58,0.84,3.03
23044,BWh,40856,5/1/2001,36.02,18.39,23.1,2.36,0.06,10.83,0.4,4.03
23045,BWh,40856,6/1/2001,36.75,19.48,22.6,2.63,0.06,12.01,0.15,4.23
23046,BWh,40856,7/1/2001,37.27,21.5,26.6,2.98,0.06,11.58,-0.11,4.47
23047,BWh,40856,8/1/2001,35.72,17.32,22.2,2.71,0.06,8.65,-0.38,3.92
23048,BWh,40856,9/1/2001,33.09,14.72,20.8,2.12,0.06,3.43,-0.49,3.37
23049,BWh,40856,10/1/2001,29.81,9.24,26.5,1.91,0.06,-2.03,-0.68,2.68
23050,BWh,40856,11/1/2001,22.76,5.59,36.4,2.4,0.06,-6.54,-0.47,1.84
